Wall time,Step,Value
1696052259.713089,42,1.9268243312835693
1696052259.741011,45,2.6196422576904297
1696052259.994929,71,2.3350040912628174
1696052260.262133,94,1.5066912174224854
1696052267.832894,167,1.6444984674453735
1696052272.774274,229,3.122438430786133
1696052273.215879,234,2.9641895294189453
1696052274.926852,255,2.3952677249908447
1696052276.447908,273,2.2006993293762207
1696052279.481334,308,1.492163896560669
1696052279.656177,310,3.459321975708008
1696052280.338386,318,2.5330684185028076
1696052298.700106,474,1.8177720308303833
1696052308.712835,536,1.1957345008850098
1696052315.189404,579,2.025001049041748
1696052316.2336,586,2.424983501434326
1696052324.698332,634,-0.10261200368404388
1696052327.373874,647,-0.15262340009212494
1696052343.176918,714,-2.115128755569458
1696052344.903154,722,-2.548933267593384
1696052364.332639,802,-0.05813948065042496
1696052365.74204,808,-0.2656627893447876
1696052374.559765,836,-2.681959390640259
1696052416.757061,971,0.7506908178329468
1696052428.443514,1014,-2.416508674621582
1696052440.884771,1066,-1.4869636297225952
1696052449.855467,1104,-2.506243944168091
1696052468.837994,1180,-0.17268846929073334
1696052488.976419,1261,-2.488281011581421
1696052501.50308,1316,-2.965656042098999
1696052502.170688,1319,0.34697598218917847
1696052505.391697,1333,-2.320361375808716
1696052506.704086,1337,-2.9205074310302734
1696052518.315044,1385,-3.1205618381500244
1696052519.968064,1392,-2.05191969871521
1696052530.066632,1436,-1.9910706281661987
1696052537.599931,1466,-2.228634834289551
1696052559.685449,1552,0.7515820264816284
1696052568.129436,1584,-1.8920214176177979
1696052594.143525,1691,-2.791813850402832
1696052604.024731,1734,-2.2388436794281006
1696052604.685047,1737,-1.2119473218917847
1696052628.753186,1844,-1.3347899913787842
1696052636.435187,1877,-1.1010340452194214
1696052645.921887,1917,-0.44349023699760437
1696052652.224112,1947,-0.6120994687080383
1696052672.85099,2036,-1.4980548620224
1696052687.606103,2096,-2.714273452758789
1696052711.370321,2187,-2.7529571056365967
1696052714.824256,2199,3.0002427101135254
1696052722.709427,2231,-0.16228944063186646
1696052730.249874,2262,-2.7083847522735596
1696052741.020033,2307,-1.2529339790344238
1696052759.985114,2389,-0.4152226746082306
1696052770.605081,2436,-2.370732545852661
1696052774.016876,2453,1.4939281940460205
1696052774.558563,2455,-0.25717693567276
1696052775.475988,2460,-0.37254220247268677
1696052780.777508,2485,-0.12767009437084198
1696052780.977132,2486,1.5351701974868774
1696052783.763688,2498,-0.29850640892982483
1696052785.047852,2503,4.089603900909424
1696052791.827133,2532,-2.050710439682007
1696052828.808376,2685,-1.8418902158737183
1696052842.396998,2740,-0.8467819094657898
1696052894.833464,2967,0.22776669263839722
1696052909.633801,3038,-2.055346727371216
1696052910.297723,3041,2.0018956661224365
1696052936.452505,3161,-0.3539333939552307
1696052951.788676,3230,1.8551851511001587
1696052954.552557,3246,-0.628503680229187
1696052954.767268,3247,-0.6352391839027405
1696052966.505492,3305,0.4105309545993805
1696052999.865848,3480,2.315870761871338
1696053028.68878,3618,-0.2720943093299866
1696053029.059116,3620,-0.01227528415620327
1696053040.226576,3670,2.385805368423462
1696053054.489548,3741,-0.06069933995604515
1696053068.642478,3814,-1.3504562377929688
1696053069.948492,3821,2.385953664779663
1696053090.167841,3928,3.536125659942627
1696053095.303663,3956,1.393692135810852
1696053108.314589,4036,2.0371615886688232
1696053119.042278,4098,0.4626339375972748
1696053134.696973,4196,3.245094060897827
1696053140.29152,4232,0.9359872937202454
1696053154.146768,4317,0.7905112504959106
1696053167.93092,4400,-0.440592497587204
1696053182.905917,4492,-0.01212067436426878
1696053185.48159,4509,1.6931077241897583
1696053188.539972,4530,0.3459228575229645
1696053213.008393,4664,-2.4392406940460205
1696053213.508629,4668,3.562851905822754
1696053214.831746,4676,1.6996675729751587
1696053234.421231,4788,1.7224476337432861
1696053237.093254,4802,-1.771828293800354
1696053244.845022,4840,0.8166589736938477
1696053255.090474,4894,0.5356038212776184
1696053269.694036,4971,3.0641140937805176
1696053284.24748,5050,2.72432804107666
1696053284.597958,5052,1.0691478252410889
1696053295.521586,5106,2.125453472137451
1696053300.38612,5134,-0.01969967968761921
1696053337.965935,5345,1.615403175354004
1696053340.884687,5359,1.9158902168273926
1696053353.345681,5420,1.1894618272781372
1696053379.742992,5549,1.6674538850784302
1696053405.75846,5679,3.2882392406463623
1696053414.273961,5723,0.48044341802597046
1696053432.018583,5808,2.629634380340576
1696053443.085893,5864,3.014571189880371
1696053444.86904,5871,-0.7198315262794495
1696053451.167729,5907,0.4286552369594574
1696053466.86914,5990,0.9484437108039856
1696053496.737008,6131,2.534782886505127
1696053510.695337,6200,1.220917820930481
1696053514.584536,6219,0.5107592940330505
1696053528.382158,6289,1.760046124458313
1696053533.098239,6312,2.2243666648864746
1696053546.085858,6376,2.8632824420928955
1696053573.810867,6520,2.1410317420959473
1696053584.265732,6574,1.882055401802063
1696053590.02262,6603,1.7985950708389282
1696053609.310744,6696,3.4333057403564453
1696053609.906431,6699,3.447721481323242
1696053612.529191,6711,1.679108738899231
1696053641.023886,6854,1.8034309148788452
1696053662.477366,6966,3.5015056133270264
1696053667.595336,6992,0.8331643342971802
1696053690.862131,7114,3.128211498260498
1696053698.335477,7155,3.4119977951049805
1696053728.066308,7311,3.2340521812438965
1696053741.062551,7382,1.59470534324646
1696053754.288068,7450,3.645439386367798
1696053755.874356,7460,-0.9081701040267944
1696053756.547323,7463,1.1613963842391968
1696053759.022214,7478,-0.9666995406150818
1696053765.080493,7511,1.4811584949493408
1696053800.62749,7693,3.4478681087493896
1696053819.0705,7788,1.7834718227386475
1696053820.717143,7798,2.5956318378448486
1696053826.374479,7833,0.03719409182667732
1696053855.123488,7991,3.057185411453247
1696053868.670544,8066,2.8541131019592285
1696053889.376552,8180,3.580338954925537
1696053896.376254,8221,-0.32314491271972656
1696053923.657816,8363,3.020495653152466
1696053924.699552,8368,2.750774383544922
1696053926.30679,8377,0.28800883889198303
1696053943.561021,8470,2.0918760299682617
1696053948.846502,8498,3.0036332607269287
1696053950.425487,8508,3.0959126949310303
1696053967.039399,8601,3.15818190574646
1696053973.299184,8635,3.1132147312164307
1696053984.335765,8695,0.8615302443504333
1696054018.122013,8878,2.175802230834961
1696054023.542029,8907,1.8254097700119019
1696054027.809031,8928,1.2021719217300415
1696054029.496897,8935,1.1419342756271362
1696054040.598802,8993,2.0630481243133545
1696054052.458101,9055,3.4355478286743164
1696054089.878238,9260,1.8828669786453247
1696054100.962649,9316,1.8271831274032593
1696054107.47479,9348,2.8072190284729004
1696054124.214688,9435,3.3293797969818115
1696054130.42848,9468,1.972564935684204
1696054147.833689,9554,1.4314032793045044
1696054150.339096,9567,3.401355504989624
1696054167.57926,9657,2.955702304840088
1696054172.219322,9680,3.6981139183044434
1696054175.930199,9698,2.4087421894073486
1696054206.209661,9843,3.3552141189575195
1696054218.0842,9907,2.9333794116973877
1696054246.808393,10058,3.2655463218688965
1696054251.307367,10084,2.6716320514678955
1696054291.025348,10276,2.45125412940979
1696054292.061609,10283,3.185368061065674
1696054314.448673,10399,2.335653305053711
1696054330.373351,10479,0.8620054125785828
1696054338.596839,10522,0.2604430019855499
1696054355.970726,10607,2.5440542697906494
1696054362.500766,10638,0.5833302140235901
1696054365.465,10654,-0.5666458010673523
1696054376.859075,10711,-0.2196510136127472
1696054385.194775,10757,-0.1934688240289688
1696054385.313453,10758,-0.10050009191036224
1696054390.130974,10780,2.024557113647461
1696054400.852704,10841,0.2418028563261032
1696054402.510097,10850,1.7926025390625
1696054412.628492,10902,-0.3188866972923279
1696054413.318963,10905,-0.7780745625495911
1696054421.788531,10943,3.5989744663238525
1696054426.035321,10966,3.1125118732452393
1696054426.981034,10972,2.8124353885650635
1696054427.577325,10974,1.4503766298294067
1696054436.172286,11020,0.8775476813316345
1696054451.42161,11102,1.6466872692108154
1696054454.967303,11121,2.697567939758301
1696054456.798715,11130,2.7131729125976562
1696054470.03531,11198,2.9463419914245605
1696054470.458567,11200,1.9234750270843506
1696054482.534532,11260,0.39521026611328125
1696054513.230438,11419,1.9192699193954468
1696054523.497368,11472,2.910642623901367
1696054527.215774,11492,2.89431095123291
1696054533.810302,11523,1.5097949504852295
1696054535.426282,11532,2.5832433700561523
1696054542.353344,11566,3.095736503601074
1696054558.502507,11648,0.12215660512447357
1696054565.836614,11685,1.6234827041625977
1696054579.612944,11759,3.2170968055725098
1696054601.586569,11873,2.851165294647217
1696054619.969472,11969,2.702782392501831
1696054620.979698,11974,0.33348751068115234
1696054628.069434,12010,3.0068235397338867
1696054634.728881,12041,3.6516168117523193
1696054654.410219,12138,2.0195846557617188
1696054659.295478,12164,1.2990996837615967
1696054663.344458,12184,3.5117709636688232
1696054684.74015,12290,1.8736345767974854
1696054708.437188,12405,3.5060842037200928
1696054720.556789,12458,1.7796756029129028
1696054762.953731,12671,2.007903575897217
1696054804.241484,12877,1.8983783721923828
1696054817.549856,12939,1.885653018951416
1696054833.162654,13017,1.30569589138031
1696054836.490348,13034,3.2417445182800293
1696054841.945166,13061,2.40565824508667
1696054845.716276,13082,1.5742653608322144
1696054847.766754,13094,2.2233245372772217
1696054850.917106,13109,1.7914724349975586
1696054877.309328,13239,1.9386471509933472
1696054909.724624,13402,2.3576347827911377
1696054910.629338,13406,-0.6697878241539001
1696054930.616295,13504,2.2386908531188965
1696054939.131749,13546,1.6448875665664673
1696054949.869256,13597,3.217181921005249
1696054954.199883,13620,2.266387462615967
1696054965.713015,13679,1.3891304731369019
1696054992.095623,13810,3.28708815574646
1696055005.614527,13884,1.7388359308242798
1696055045.215633,14080,3.1264336109161377
1696055072.665151,14221,1.6485366821289062
1696055084.511903,14287,3.3111393451690674
1696055085.67154,14294,1.4769071340560913
1696055091.226681,14320,3.348618268966675
1696055094.413527,14338,2.2906062602996826
1696055105.786835,14397,3.1616909503936768
1696055115.830234,14447,2.4372453689575195
1696055151.900792,14632,3.1230220794677734
1696055153.082933,14638,0.42153820395469666
