Wall time,Step,Value
1696127868.42279,42,-1.4482837915420532
1696127868.431204,45,0.5638216137886047
1696127868.527296,71,0.05494305491447449
1696127868.618453,94,-1.8320218324661255
1696127868.867398,167,0.22980377078056335
1696127869.064386,229,0.6490715742111206
1696127869.078305,234,0.2670452892780304
1696127869.142138,255,0.2701778709888458
1696127869.203821,273,-0.05947330594062805
1696127869.305849,308,-0.09033723175525665
1696127869.310754,310,-0.265049546957016
1696127869.335026,318,-0.7141075134277344
1696127869.863765,474,1.7201008796691895
1696127870.062063,536,-0.28060778975486755
1696127870.184069,579,1.1817409992218018
1696127870.205413,586,-2.1317923069000244
1696127870.364154,634,-1.1404443979263306
1696127870.398834,647,-1.2117919921875
1696127870.615788,714,-2.362356424331665
1696127870.639765,722,-1.4949895143508911
1696127870.877549,802,0.5203301906585693
1696127870.897047,808,-1.5315310955047607
1696127870.990388,836,-2.2786130905151367
1696127871.424609,971,-1.5123172998428345
1696127871.554388,1014,0.5240172743797302
1696127871.719126,1066,-1.657580018043518
1696127871.850974,1104,-2.159564733505249
1696127872.087917,1180,1.4343012571334839
1696127872.370625,1261,-1.1118220090866089
1696127872.539773,1316,1.2536004781723022
1696127872.547822,1319,-1.1350401639938354
1696127872.591331,1333,-1.7492834329605103
1696127872.605641,1337,0.3670240640640259
1696127872.752272,1385,-1.9748857021331787
1696127872.770996,1392,0.48339250683784485
1696127872.931108,1436,-1.0319716930389404
1696127873.014354,1466,-2.6520888805389404
1696127873.298503,1552,2.9888463020324707
1696127873.397102,1584,-2.3281826972961426
1696127873.745061,1691,-2.510162591934204
1696127873.868226,1734,-1.8621562719345093
1696127873.876148,1737,-1.0585603713989258
1696127874.222651,1844,-2.046844959259033
1696127874.313016,1877,0.9503228664398193
1696127874.454831,1917,-1.9543241262435913
1696127874.540739,1947,-1.231769323348999
1696127874.834933,2036,1.9221516847610474
1696127875.020143,2096,-2.345158576965332
1696127875.324541,2187,-2.3152525424957275
1696127875.356981,2199,-0.9395549297332764
1696127875.459408,2231,-1.6623681783676147
1696127875.554878,2262,-1.2950727939605713
1696127875.70117,2307,0.09367505460977554
1696127875.969102,2389,-0.5769264698028564
1696127876.11498,2436,-2.068119764328003
1696127876.175764,2453,-2.560638666152954
1696127876.181058,2455,-2.1022675037384033
1696127876.194883,2460,-0.46081995964050293
1696127876.265624,2485,0.8573963046073914
1696127876.268555,2486,-0.831070601940155
1696127876.313342,2498,-2.1268858909606934
1696127876.331359,2503,1.9100525379180908
1696127876.424936,2532,-3.20949649810791
1696127876.903528,2685,-2.6588428020477295
1696127877.084617,2740,0.26465094089508057
1696127877.799275,2967,-1.7043710947036743
1696127878.025371,3038,-1.127130150794983
1696127878.036488,3041,0.1386920064687729
1696127878.421963,3161,-1.4922442436218262
1696127878.63773,3230,-2.520915985107422
1696127878.687747,3246,-1.9467829465866089
1696127878.692578,3247,2.236541986465454
1696127878.877229,3305,0.6536989808082581
1696127879.465584,3480,0.7025617361068726
1696127879.906004,3618,-1.5514495372772217
1696127879.911127,3620,-0.7583576440811157
1696127880.094461,3670,5.0
1696127880.321282,3741,-1.4320895671844482
1696127880.555829,3814,-1.2259567975997925
1696127880.578219,3821,-2.911480665206909
1696127880.935856,3928,-0.6546514630317688
1696127881.014098,3956,-0.6077247858047485
1696127881.275371,4036,0.007241886109113693
1696127881.468262,4098,-2.7351417541503906
1696127881.800239,4196,0.5731507539749146
1696127881.911898,4232,-1.7340587377548218
1696127882.206409,4317,-0.727653443813324
1696127882.474059,4400,0.016044970601797104
1696127882.757037,4492,-0.5835609436035156
1696127882.819608,4509,-0.5448097586631775
1696127882.895416,4530,0.0982980951666832
1696127883.351051,4664,-1.3431031703948975
1696127883.362227,4668,2.1447982788085938
1696127883.384734,4676,0.7569118738174438
1696127883.774439,4788,0.0702027752995491
1696127883.812021,4802,-1.55686354637146
1696127883.94322,4840,0.778981626033783
1696127884.101706,4894,-2.938347101211548
1696127884.356011,4971,-1.811470627784729
1696127884.61715,5050,-2.3074512481689453
1696127884.623068,5052,-1.8584519624710083
1696127884.790568,5106,-2.087226152420044
1696127884.888606,5134,0.8240430951118469
1696127885.588182,5345,-2.5441815853118896
1696127885.639562,5359,0.03907109051942825
1696127885.866956,5420,-1.7521015405654907
1696127886.325112,5549,-2.6726560592651367
1696127886.745529,5679,-0.5530571937561035
1696127886.906302,5723,1.9826759099960327
1696127887.238737,5808,-2.5500504970550537
1696127887.428714,5864,-1.570083737373352
1696127887.448793,5871,-2.1543848514556885
1696127887.55755,5907,0.15622195601463318
1696127887.849608,5990,-2.0255720615386963
1696127888.308743,6131,-2.5222537517547607
1696127888.540196,6200,0.11963996291160583
1696127888.591556,6219,-1.5463402271270752
1696127888.822509,6289,0.1135796457529068
1696127888.902043,6312,0.8206941485404968
1696127889.110711,6376,-3.0741288661956787
1696127889.592937,6520,-0.8576049208641052
1696127889.763528,6574,2.960886240005493
1696127889.866883,6603,0.6526294350624084
1696127890.17541,6696,0.414413720369339
1696127890.18691,6699,-0.8474347591400146
1696127890.236727,6711,0.02957759238779545
1696127890.725173,6854,-2.4630744457244873
1696127891.113895,6966,0.8799737691879272
1696127891.187324,6992,-1.4350746870040894
1696127891.600922,7114,-0.656254768371582
1696127891.739051,7155,-1.3710516691207886
1696127892.267918,7311,-1.0108245611190796
1696127892.497671,7382,0.26952916383743286
1696127892.726512,7450,-2.393484592437744
1696127892.764346,7460,0.0026419705245643854
1696127892.775508,7463,-1.68876051902771
1696127892.845415,7478,-2.3575847148895264
1696127892.937553,7511,-0.355597585439682
1696127893.581772,7693,-1.5242611169815063
1696127893.908872,7788,-2.825422763824463
1696127893.946077,7798,-0.6611785292625427
1696127894.051744,7833,-2.402264356613159
1696127894.589426,7991,-0.9086468815803528
1696127894.837105,8066,-1.7244873046875
1696127895.229764,8180,-0.9555662274360657
1696127895.356219,8221,0.3330247402191162
1696127895.847828,8363,-1.5293198823928833
1696127895.870452,8368,-2.0997238159179688
1696127895.903494,8377,1.7716623544692993
1696127896.200202,8470,-0.7553600072860718
1696127896.312865,8498,-0.8938328623771667
1696127896.34476,8508,1.7796276807785034
1696127896.656808,8601,-2.521554946899414
1696127896.786257,8635,-0.8666865825653076
1696127896.995619,8695,-1.1322999000549316
1696127897.623247,8878,-2.3496758937835693
1696127897.70801,8907,0.07283995300531387
1696127897.778154,8928,-0.74908047914505
1696127897.813772,8935,-1.4694985151290894
1696127898.025012,8993,-2.9561009407043457
1696127898.249352,9055,1.3731096982955933
1696127898.95096,9260,0.3735986351966858
1696127899.146189,9316,-0.9869664311408997
1696127899.242038,9348,-0.05668875575065613
1696127899.554638,9435,-2.241945266723633
1696127899.652448,9468,-2.2275757789611816
1696127899.963813,9554,-0.5196701884269714
1696127900.016255,9567,-2.088407516479492
1696127900.303455,9657,-0.8734663128852844
1696127900.389021,9680,0.33537980914115906
1696127900.455123,9698,-0.7759850025177002
1696127900.946584,9843,-0.10779854655265808
1696127901.174938,9907,-1.529486060142517
1696127901.720513,10058,1.72081458568573
1696127901.800461,10084,0.8437655568122864
1696127902.454371,10276,-0.9113587141036987
1696127902.475385,10283,-1.0983707904815674
1696127902.895844,10399,-1.8841304779052734
1696127903.185635,10479,-0.8695594668388367
1696127903.328582,10522,0.005314354784786701
1696127903.615966,10607,-0.30249643325805664
1696127903.729532,10638,-2.306433916091919
1696127903.776856,10654,-1.4309996366500854
1696127903.982852,10711,-2.3755269050598145
1696127904.153894,10757,-0.8054519295692444
1696127904.156795,10758,-1.7874432802200317
1696127904.224292,10780,-2.1376144886016846
1696127904.447036,10841,-2.5916426181793213
1696127904.487662,10850,-2.6099677085876465
1696127904.665308,10902,2.02535343170166
1696127904.680959,10905,-0.9131917953491211
1696127904.811819,10943,-1.7233327627182007
1696127904.897058,10966,0.828127384185791
1696127904.922264,10972,0.3294868469238281
1696127904.929464,10974,-0.6097041964530945
1696127905.086148,11020,-1.3780672550201416
1696127905.380938,11102,-1.192737102508545
1696127905.436866,11121,-1.2645957469940186
1696127905.461679,11130,-0.5659622550010681
1696127905.704281,11198,-1.7318586111068726
1696127905.711488,11200,-1.7553164958953857
1696127905.929238,11260,-0.7510319352149963
1696127906.495977,11419,-2.6853485107421875
1696127906.699659,11472,-1.7216249704360962
1696127906.765136,11492,-2.084092855453491
1696127906.899249,11523,-1.5984772443771362
1696127906.92629,11532,-1.880281925201416
1696127907.035045,11566,0.28439512848854065
1696127907.403846,11648,0.7016974687576294
1696127907.579621,11685,-1.4040883779525757
1696127907.91328,11759,-1.2162786722183228
1696127908.408379,11873,-2.618058204650879
1696127908.803283,11969,-0.9572836756706238
1696127908.82897,11974,-2.946779489517212
1696127908.94931,12010,-2.5351486206054688
1696127909.089882,12041,0.10773400962352753
1696127909.442123,12138,-0.47237658500671387
1696127909.549703,12164,-0.1987069845199585
1696127909.612418,12184,-2.0922956466674805
1696127910.026063,12290,-1.9314231872558594
1696127910.46953,12405,-2.785797357559204
1696127910.677545,12458,-0.8163943290710449
1696127911.572037,12671,-0.9748167395591736
1696127912.41131,12877,-0.3405630886554718
1696127912.65181,12939,0.7947824597358704
1696127912.96998,13017,0.5299469232559204
1696127913.032727,13034,2.070261240005493
1696127913.125907,13061,0.2293129712343216
1696127913.22587,13082,0.8106727004051208
1696127913.267902,13094,-2.010368824005127
1696127913.314307,13109,1.5916427373886108
1696127913.837688,13239,0.9405437111854553
1696127914.476802,13402,-0.22795739769935608
1696127914.497888,13406,-2.183802843093872
1696127914.90146,13504,0.08942047506570816
1696127915.04525,13546,-2.1632165908813477
1696127915.254035,13597,0.014477555640041828
1696127915.360204,13620,-1.658281922340393
1696127915.597769,13679,0.3084815740585327
1696127916.081086,13810,-2.481462001800537
1696127916.357643,13884,-0.5673660635948181
1696127917.175556,14080,-2.5101397037506104
1696127917.943996,14221,0.051731523126363754
1696127918.259903,14287,0.2161986529827118
1696127918.297998,14294,-0.028201056644320488
1696127918.385417,14320,-2.275416851043701
1696127918.469224,14338,0.851169764995575
