Wall time,Step,Value
1696400687.149591,42,5.796814918518066
1696400687.918961,45,5.138148307800293
1696400696.142014,71,6.707157611846924
1696400702.825625,94,2.1248459815979004
1696400724.025433,167,3.631989002227783
1696400742.285565,229,1.7203590869903564
1696400743.826919,234,2.6791348457336426
1696400749.889943,255,2.202521324157715
1696400754.380751,273,2.1104750633239746
1696400764.977112,308,0.723781943321228
1696400765.510126,310,1.8468650579452515
1696400767.609946,318,1.6090285778045654
1696400811.820372,474,2.554325819015503
1696400830.148995,536,2.87634015083313
1696400842.16071,579,1.9613902568817139
1696400843.91399,586,1.912876844406128
1696400857.805411,634,3.4387290477752686
1696400861.332345,647,2.0212745666503906
1696400880.676403,714,2.604379653930664
1696400883.178936,722,3.070338487625122
1696400904.280698,802,4.4515581130981445
1696400905.976733,808,2.1499407291412354
1696400913.660341,836,3.119445323944092
1696400953.385091,971,2.1010663509368896
1696400965.382384,1014,4.955999374389648
1696400980.554195,1066,3.355914354324341
1696400991.655742,1104,4.145895481109619
1696401011.168208,1180,2.8180718421936035
1696401034.260626,1261,2.6285240650177
1696401049.389038,1316,3.722208261489868
1696401050.353406,1319,2.760132312774658
1696401053.776111,1333,2.9946815967559814
1696401055.019429,1337,3.032134532928467
1696401068.922814,1385,2.256136894226074
1696401070.953966,1392,4.3698015213012695
1696401084.479792,1436,2.8887557983398438
1696401093.329273,1466,2.7578842639923096
1696401118.504141,1552,2.5837368965148926
1696401127.861357,1584,2.4443750381469727
1696401163.654096,1691,2.7603235244750977
1696401176.413828,1734,3.5143866539001465
1696401177.244338,1737,2.462843418121338
1696401207.401504,1844,3.3399715423583984
1696401216.683951,1877,5.019786357879639
1696401226.769886,1917,3.0084738731384277
1696401234.53326,1947,3.2681760787963867
1696401256.850076,2036,5.915256500244141
1696401272.50723,2096,3.7019197940826416
1696401300.559556,2187,2.531893253326416
1696401303.559067,2199,5.669703483581543
1696401313.143633,2231,2.9393839836120605
1696401323.471514,2262,2.9944796562194824
1696401341.731243,2307,3.9336252212524414
1696401367.206556,2389,2.8038887977600098
1696401380.521757,2436,1.7972716093063354
1696401385.028201,2453,6.237293720245361
1696401385.349592,2455,3.9524295330047607
1696401386.682348,2460,2.525542736053467
1696401396.330735,2485,3.159792423248291
1696401396.659677,2486,2.7393171787261963
1696401401.044535,2498,3.1533212661743164
1696401402.890347,2503,5.068841934204102
1696401411.847871,2532,4.225351333618164
1696401457.227045,2685,3.0449743270874023
1696401474.124185,2740,3.288761854171753
1696401538.853609,2967,3.0050647258758545
1696401559.121863,3038,2.473381996154785
1696401559.9857,3041,3.571124315261841
1696401596.292461,3161,2.149111747741699
1696401616.552532,3230,3.3143420219421387
1696401621.406376,3246,3.491760015487671
1696401621.788623,3247,3.1984331607818604
1696401637.693221,3305,3.3639087677001953
1696401687.34854,3480,4.564630508422852
1696401727.261762,3618,4.656397819519043
1696401727.670358,3620,3.2415900230407715
1696401742.513863,3670,4.374273300170898
1696401762.295904,3741,5.053422927856445
1696401782.716279,3814,3.1495063304901123
1696401784.163915,3821,3.4065606594085693
1696401817.572818,3928,4.715480327606201
1696401828.713324,3956,2.743011474609375
1696401859.889121,4036,4.714934349060059
1696401884.827646,4098,3.118055820465088
1696401915.782969,4196,3.6326022148132324
1696401926.159648,4232,4.898651599884033
1696401949.955906,4317,4.533639430999756
1696401970.797248,4400,3.0890588760375977
1696401997.20132,4492,4.003498077392578
1696402002.072038,4509,3.3532519340515137
1696402007.5393,4530,3.616454601287842
1696402045.794208,4664,2.9038257598876953
1696402046.98932,4668,3.704089641571045
1696402049.104372,4676,4.245083808898926
1696402077.507274,4788,5.943944454193115
1696402080.640702,4802,3.3013839721679688
1696402090.602601,4840,5.357967376708984
1696402103.987773,4894,3.2867655754089355
1696402123.952243,4971,3.6957757472991943
1696402142.323994,5050,3.133481025695801
1696402143.70578,5052,4.006827354431152
1696402156.310465,5106,8.035518646240234
1696402163.801471,5134,4.738388538360596
1696402211.866763,5345,2.1410481929779053
1696402215.240219,5359,3.099403142929077
1696402229.933446,5420,3.2835991382598877
1696402258.991972,5549,3.257134199142456
1696402290.710564,5679,5.875198841094971
1696402300.924616,5723,3.4658288955688477
1696402320.397459,5808,4.088559150695801
1696402331.731413,5864,6.033698081970215
1696402333.072554,5871,3.893399953842163
1696402341.13835,5907,3.2633249759674072
1696402360.414341,5990,3.7389001846313477
1696402393.26409,6131,4.080814361572266
1696402408.110294,6200,5.3298845291137695
1696402412.639003,6219,4.982536315917969
1696402428.174104,6289,5.589071750640869
1696402432.94828,6312,4.837604999542236
1696402447.796559,6376,4.832574844360352
1696402482.337429,6520,3.798006296157837
1696402494.533289,6574,4.78214168548584
1696402499.711292,6603,5.971357822418213
1696402520.437227,6696,4.823293685913086
1696402520.854419,6699,4.448066711425781
1696402523.51293,6711,4.340014457702637
1696402554.237246,6854,3.3239009380340576
1696402579.115528,6966,5.084531784057617
1696402584.709231,6992,4.894237041473389
1696402612.397225,7114,4.758284091949463
1696402621.87352,7155,4.552143096923828
1696402655.85876,7311,4.001422882080078
1696402671.406025,7382,4.727370262145996
1696402685.448558,7450,3.9284608364105225
1696402687.158321,7460,3.9593217372894287
1696402687.709075,7463,2.9999630451202393
1696402691.224834,7478,4.597498893737793
1696402697.873385,7511,3.935213327407837
1696402735.697462,7693,2.9839630126953125
1696402754.711093,7788,3.691354751586914
1696402756.695439,7798,4.8467302322387695
1696402763.106995,7833,4.6778974533081055
1696402796.829465,7991,3.6111135482788086
1696402812.305072,8066,4.955779075622559
