Wall time,Step,Value
1698546799,42,-0.624545
1698546799,45,0.425099134
1698546800,71,-1.0665797
1698546806,94,2.418254852
1698546820,167,1.754187703
1698546831,229,-0.719131947
1698546831,234,1.904424787
1698546835,255,1.96782577
1698546839,273,-1.670494199
1698546846,308,-0.863305211
1698546846,310,1.098888516
1698546847,318,2.349671125
1698546877,474,2.299604416
1698546888,536,2.100272179
1698546894,579,2.437422276
1698546895,586,1.793658495
1698546900,634,2.033968925
1698546902,647,2.315689564
1698546910,714,0.186506599
1698546911,722,2.372008801
1698546921,802,-1.433938146
1698546922,808,5
1698546925,836,-0.035959486
1698546941,971,2.468663931
1698546946,1014,2.130030155
1698546951,1066,0.016641712
1698546955,1104,-1.73645103
1698546963,1180,1.562052131
1698546973,1261,2.39565587
1698546980,1316,2.512321711
1698546980,1319,5
1698546982,1333,2.634727955
1698546982,1337,5
1698546987,1385,2.250907183
1698546987,1392,1.22958076
1698546993,1436,2.203970194
1698546997,1466,2.773314714
1698547006,1552,2.2445333
1698547012,1584,2.208062172
1698547025,1691,3.66635561
1698547030,1734,2.305646896
1698547031,1737,-0.129220068
1698547044,1844,5
1698547047,1877,2.43977356
1698547052,1917,2.246149063
1698547056,1947,2.51956439
1698547066,2036,5
1698547074,2096,-0.114757597
1698547091,2187,1.094314098
1698547093,2199,0.128419116
1698547098,2231,2.219471693
1698547102,2262,1.643688083
1698547109,2307,2.029247046
1698547120,2389,2.304421425
1698547128,2436,2.365367651
1698547130,2453,5
1698547130,2455,2.28810668
1698547130,2460,5
1698547133,2485,0.019302782
1698547133,2486,2.489453793
1698547136,2498,2.216615677
1698547137,2503,2.299613953
1698547140,2532,2.409789085
1698547160,2685,2.32224369
1698547167,2740,2.272610903
1698547194,2967,2.322622061
1698547203,3038,2.218549728
1698547203,3041,1.965236306
1698547217,3161,2.165024996
1698547228,3230,2.22504282
1698547230,3246,2.368900537
1698547230,3247,2.37678051
1698547237,3305,2.173540592
1698547261,3480,2.327007294
1698547277,3618,-0.230074257
1698547277,3620,1.341118813
1698547283,3670,2.398453951
1698547292,3741,2.090114594
1698547301,3814,2.462147236
1698547302,3821,-0.013274574
1698547316,3928,1.992090583
1698547319,3956,2.330554962
1698547328,4036,2.001099348
1698547336,4098,2.275203228
1698547348,4196,2.022591829
1698547351,4232,2.063459158
1698547361,4317,0.153883725
1698547371,4400,0.27551502
1698547382,4492,2.064831257
1698547384,4509,2.163005114
1698547386,4530,5
1698547404,4664,1.666440248
1698547405,4668,2.234103918
1698547406,4676,-0.22307235
1698547421,4788,-0.149996907
1698547422,4802,5
1698547427,4840,2.231175184
1698547433,4894,2.323616266
1698547444,4971,5
1698547453,5050,2.3438797
1698547453,5052,2.406911135
1698547459,5106,2.218684435
1698547463,5134,3.052598476
1698547487,5345,2.439105988
1698547488,5359,1.876914024
1698547496,5420,2.388284206
1698547511,5549,1.236603856
1698547526,5679,1.689424276
1698547531,5723,2.41043067
1698547540,5808,2.800910473
1698547547,5864,2.484767437
1698547548,5871,2.222533703
1698547553,5907,2.803122997
1698547563,5990,2.767941952
1698547579,6131,2.00146699
1698547587,6200,1.277792215
1698547590,6219,2.219376802
1698547598,6289,2.335850716
1698547600,6312,-0.288600832
1698547609,6376,2.046244383
1698547625,6520,2.144406796
1698547632,6574,2.104578257
1698547635,6603,1.876115561
1698547645,6696,2.587533474
1698547646,6699,2.421575308
1698547647,6711,5
1698547664,6854,2.209144592
1698547678,6966,2.619462967
1698547681,6992,2.602621078
1698547694,7114,2.437337875
1698547699,7155,2.335022211
1698547717,7311,-0.050093725
1698547726,7382,2.19370842
1698547734,7450,2.241363764
1698547736,7460,-0.071521632
1698547736,7463,2.366149187
1698547738,7478,-0.208844557
1698547743,7511,2.408564806
1698547764,7693,1.922152638
1698547775,7788,2.088280201
1698547776,7798,2.411777735
1698547780,7833,2.255192995
1698547800,7991,-0.098502539
1698547809,8066,1.909586668
1698547825,8180,2.295059443
1698547830,8221,5
1698547848,8363,2.262335062
1698547848,8368,5
1698547849,8377,0.148367554
1698547865,8470,2.115475893
1698547873,8498,1.308391452
1698547877,8508,2.661402464
1698547889,8601,1.222561955
1698547895,8635,1.916817188
1698547903,8695,1.357325435
1698547928,8878,2.295466661
1698547931,8907,0.211905867
1698547933,8928,-0.389678568
1698547934,8935,2.345126152
1698547941,8993,2.763087273
1698547947,9055,2.094507933
1698547969,9260,2.225240469
1698547976,9316,2.307140827
1698547980,9348,2.297939062
1698547990,9435,2.302083492
1698547995,9468,2.315160036
1698548006,9554,2.174210787
1698548008,9567,5
1698548018,9657,2.17455554
1698548020,9680,2.316287994
1698548023,9698,2.555199385
1698548041,9843,5
1698548049,9907,2.401242733
1698548066,10058,2.3171556
1698548069,10084,2.244326591
1698548090,10276,0.006861759
1698548091,10283,-0.221490934
1698548105,10399,0.027634125
1698548114,10479,2.088819265
1698548120,10522,5
1698548130,10607,2.646314859
